job_id,title,company,location,experience_band,salary_lpa,posted_date,skills_raw
JOB00873,Backend Developer,Skyline InfoTech,Delhi NCR,0-1,5.5,2026-06-05,AWS|Docker|Excel|Microservices|MongoDB|Redis|SQL|TypeScript
JOB00874,Data Engineer,Arclight IT,Mumbai,3-5,14.4,2026-04-16,AWS|Docker|ETL|GCP|Kafka|Redux|SQL|Spark
JOB00875,Business Analyst,Northbridge Analytics,Bengaluru,5-8,20.9,2026-08-27,AWS|Excel|GenAI Tools|Jira|Kubernetes|MLOps|Power BI|Requirements Gathering|SQL|Statistics|Tableau|TypeScript
JOB00876,Full Stack Developer,DataNest,Remote,8+,42.7,2026-06-12,AWS|Excel|GenAI Tools|JavaScript|REST API|React|Redux|TypeScript
JOB00877,Full Stack Developer,ByteBloom,Pune,0-1,5.6,2026-08-13,AWS|GenAI Tools|JavaScript|MLOps|MongoDB|Node.js|REST API|React|TypeScript
JOB00878,Data Scientist,Quantify Labs,Mumbai,5-8,33.7,2026-04-20,Deep Learning|GenAI Tools|Kubernetes|MLOps|Pandas|Scikit-learn|TypeScript
JOB00879,Data Analyst,Lumen Digital,Hyderabad,8+,42.4,2026-08-21,A/B Testing|Excel|GenAI Tools|Kubernetes|Looker|MLOps|Pandas|Power BI|SQL|Statistics|TypeScript
JOB00880,Data Scientist,BrightWave Solutions,Gurugram,8+,38.6,2026-03-01,Deep Learning|Kubernetes|MLOps|Machine Learning|Pandas|PyTorch|SQL|Scikit-learn
JOB00881,Data Engineer,Pinnacle Cloud,Hyderabad,3-5,12.7,2026-05-13,AWS|Airflow|Data Warehousing|GCP|Kafka|Kubernetes|Python|SQL
JOB00882,Data Analyst,Pinnacle Cloud,Hyderabad,1-3,10.8,2026-05-06,A/B Testing|AWS|Kubernetes|Looker|SQL|Statistics|TypeScript
JOB00883,DevOps Engineer,DataNest,Mumbai,1-3,9.5,2026-04-25,AWS|GCP|Jenkins|Terraform|TypeScript
JOB00884,Data Scientist,PixelForge,Chennai,3-5,18.4,2026-05-10,GenAI Tools|MLOps|Machine Learning|Python|Redux|SQL
JOB00885,ML Engineer,Lumen Digital,Bengaluru,5-8,26.5,2026-05-06,AWS|Deep Learning|GenAI Tools|Jenkins|Machine Learning|PyTorch
JOB00886,Data Analyst,Innotech Systems,Gurugram,8+,39.4,2026-03-10,AWS|Excel|Looker|Pandas|Power BI|Python|Redux|SQL|Statistics
JOB00887,MERN Stack Developer,Northbridge Analytics,Bengaluru,3-5,11.0,2026-06-27,AWS|Express.js|JavaScript|MLOps|MongoDB|React|Redux|TypeScript
JOB00888,Backend Developer,Quantify Labs,Remote,0-1,6.2,2026-06-13,Microservices|MongoDB|Node.js|REST API|Redux|TypeScript
JOB00889,ML Engineer,Pinnacle Cloud,Bengaluru,0-1,5.5,2026-03-08,Deep Learning|Docker|Excel|GenAI Tools|Kubernetes|Machine Learning|PyTorch|Python|SQL
JOB00890,Data Engineer,Arclight IT,Noida,3-5,21.4,2026-06-16,AWS|Data Warehousing|ETL|GenAI Tools|Kafka|MLOps|Spark|TypeScript
JOB00891,Business Analyst,TrueNorth Data,Noida,0-1,5.4,2026-08-12,Jira|Kubernetes|MLOps|Power BI|Redux|SQL|Statistics
JOB00892,Backend Developer,Arclight IT,Hyderabad,5-8,21.6,2026-07-28,AWS|Docker|Kubernetes|Microservices|Node.js|REST API|Redis
JOB00893,DevOps Engineer,TrueNorth Data,Pune,1-3,8.9,2026-04-02,CI/CD|Docker|Jenkins|MLOps|Python|Redux|Terraform
JOB00894,Backend Developer,DataNest,Kolkata,1-3,7.1,2026-04-03,Excel|MLOps|Microservices|Node.js|REST API|System Design
JOB00895,Data Scientist,Arclight IT,Pune,8+,37.1,2026-03-18,Deep Learning|Excel|GenAI Tools|PyTorch|Redux|SQL|Scikit-learn|TypeScript
JOB00896,MERN Stack Developer,Northbridge Analytics,Chennai,3-5,10.9,2026-08-29,AWS|GenAI Tools|React|Redux|TypeScript
JOB00897,Backend Developer,CloudPeak Technologies,Bengaluru,5-8,18.3,2026-08-17,AWS|GenAI Tools|Kubernetes|MLOps|MongoDB|Node.js|REST API|Redis|System Design
JOB00898,Backend Developer,Pinnacle Cloud,Gurugram,3-5,14.1,2026-06-26,Docker|Excel|GenAI Tools|MongoDB|Node.js|REST API|SQL
JOB00899,Data Analyst,Skyline InfoTech,Remote,0-1,4.1,2026-06-20,A/B Testing|Excel|Looker|Pandas|SQL|Tableau|TypeScript
JOB00900,Backend Developer,Fintara,Chennai,0-1,5.4,2026-05-05,Docker|Excel|Microservices|Node.js|Redis
JOB00901,ML Engineer,Quantify Labs,Pune,5-8,28.0,2026-08-10,AWS|Deep Learning|Docker|GenAI Tools|Jenkins|MLOps|Machine Learning|PyTorch|SQL|TypeScript
JOB00902,Data Engineer,Innotech Systems,Hyderabad,1-3,11.2,2026-06-24,AWS|Airflow|Data Warehousing|Docker|Kubernetes|MLOps|Python|TypeScript
JOB00903,Product Analyst,PixelForge,Gurugram,1-3,9.0,2026-04-10,Excel|GenAI Tools|Power BI|Product Metrics|Python|SQL|Statistics
JOB00904,Business Analyst,Vertex Software,Bengaluru,0-1,5.4,2026-05-11,Jira|Power BI|Requirements Gathering|SQL|Statistics
JOB00905,Data Engineer,Pinnacle Cloud,Bengaluru,5-8,25.9,2026-07-19,Airflow|Docker|Excel|GenAI Tools|Kafka|Python|SQL|Spark
JOB00906,ML Engineer,Ironclad Technologies,Remote,0-1,6.7,2026-08-13,AWS|Kubernetes|MLOps|Machine Learning|PyTorch|SQL|TypeScript
JOB00907,Data Scientist,Arclight IT,Hyderabad,5-8,27.1,2026-06-04,AWS|Deep Learning|Kubernetes|MLOps|Machine Learning|Pandas|PyTorch|Python|Statistics
JOB00908,Data Scientist,Arclight IT,Hyderabad,0-1,7.1,2026-03-10,AWS|GenAI Tools|Jenkins|MLOps|Pandas|PyTorch|Python|Scikit-learn
JOB00909,Data Scientist,PixelForge,Kolkata,1-3,9.2,2026-07-16,GenAI Tools|Jenkins|MLOps|Machine Learning|Python|SQL|Scikit-learn
JOB00910,ML Engineer,CloudPeak Technologies,Kolkata,5-8,21.6,2026-08-16,AWS|Deep Learning|Docker|Jenkins|Kubernetes|Machine Learning|PyTorch|Redux|TypeScript
JOB00911,Data Engineer,PixelForge,Delhi NCR,0-1,6.2,2026-05-19,Airflow|Docker|ETL|Excel|GCP|GenAI Tools|Jenkins|Kubernetes|MLOps|Python|Redux|Spark|TypeScript
JOB00912,Data Analyst,Ironclad Technologies,Hyderabad,1-3,9.7,2026-07-29,A/B Testing|AWS|Excel|Kubernetes|Looker|MLOps|Pandas|SQL|Statistics|Tableau|TypeScript
JOB00913,ML Engineer,Ironclad Technologies,Delhi NCR,0-1,6.1,2026-08-19,AWS|Deep Learning|Docker|GenAI Tools|Kubernetes|Machine Learning|Python|SQL|TypeScript
JOB00914,DevOps Engineer,ByteBloom,Bengaluru,3-5,18.7,2026-05-07,AWS|CI/CD|Docker|GCP|Jenkins|Kubernetes|Python|Redux
JOB00915,MERN Stack Developer,GreenPath Analytics,Chennai,8+,43.8,2026-05-11,AWS|GenAI Tools|JavaScript|Kubernetes|Node.js|Redux|TypeScript
JOB00916,Data Scientist,PixelForge,Delhi NCR,1-3,13.4,2026-07-22,Deep Learning|GenAI Tools|MLOps|PyTorch|SQL
JOB00917,Product Analyst,Ironclad Technologies,Bengaluru,8+,46.7,2026-03-27,A/B Testing|AWS|GenAI Tools|Product Metrics|Python|SQL|Statistics
JOB00918,Data Engineer,Quantify Labs,Remote,1-3,9.4,2026-04-12,AWS|Airflow|ETL|Kafka|MLOps|SQL
JOB00919,ML Engineer,ByteBloom,Gurugram,8+,58.3,2026-06-11,AWS|Deep Learning|GenAI Tools|Kubernetes|MLOps|PyTorch|SQL
JOB00920,MERN Stack Developer,Ironclad Technologies,Hyderabad,5-8,28.4,2026-05-09,Express.js|JWT|JavaScript|MLOps|Node.js
JOB00921,MERN Stack Developer,Fintara,Pune,1-3,10.1,2026-05-12,AWS|JWT|Jenkins|Kubernetes|Node.js|REST API|React
JOB00922,Data Scientist,ByteBloom,Delhi NCR,0-1,5.8,2026-07-27,AWS|Kubernetes|Machine Learning|Pandas|PyTorch|Scikit-learn|TypeScript
JOB00923,Full Stack Developer,GreenPath Analytics,Delhi NCR,1-3,8.1,2026-08-22,AWS|GenAI Tools|Jenkins|Kubernetes|Node.js|React|SQL|TypeScript
JOB00924,Data Engineer,Lumen Digital,Delhi NCR,5-8,31.0,2026-04-02,AWS|Airflow|Data Warehousing|GCP|GenAI Tools|Kafka|Python|SQL
JOB00925,Business Analyst,GreenPath Analytics,Remote,3-5,13.6,2026-06-14,AWS|Excel|Jenkins|Jira|MLOps|Power BI|SQL|Stakeholder Management|Statistics|Tableau
JOB00926,Data Analyst,Meridian Softworks,Remote,1-3,6.1,2026-06-03,AWS|Excel|GenAI Tools|Kubernetes|Looker|Power BI|Python|SQL|TypeScript
JOB00927,MERN Stack Developer,Pinnacle Cloud,Delhi NCR,3-5,16.6,2026-03-23,AWS|Excel|Express.js|JWT|Node.js|Redux|TypeScript
JOB00928,Product Analyst,Pinnacle Cloud,Chennai,5-8,19.7,2026-08-03,Excel|GenAI Tools|Power BI|Product Metrics|Statistics|Tableau
JOB00929,Product Analyst,Arclight IT,Delhi NCR,3-5,14.4,2026-04-01,A/B Testing|Excel|GenAI Tools|MLOps|Power BI|Product Metrics|Python|SQL|TypeScript
JOB00930,DevOps Engineer,Ironclad Technologies,Delhi NCR,3-5,17.7,2026-08-22,AWS|CI/CD|Jenkins|Linux|MLOps|Python|TypeScript
JOB00931,Data Engineer,Novara Systems,Gurugram,3-5,21.1,2026-08-01,AWS|Airflow|Docker|ETL|GCP|Kafka|Kubernetes|MLOps|Python|TypeScript
JOB00932,DevOps Engineer,Vertex Software,Bengaluru,5-8,27.5,2026-04-23,Docker|Excel|GCP|Jenkins|Kubernetes|Linux|MLOps
JOB00933,Full Stack Developer,Novara Systems,Delhi NCR,5-8,27.8,2026-04-14,Kubernetes|MongoDB|REST API|React|Redux|SQL|TypeScript
JOB00934,DevOps Engineer,Innotech Systems,Delhi NCR,5-8,23.4,2026-03-14,AWS|CI/CD|GCP|Jenkins|Kubernetes|Linux|Redux|Terraform
JOB00935,MERN Stack Developer,DataNest,Mumbai,8+,46.9,2026-06-29,Express.js|JWT|JavaScript|Kubernetes|MongoDB|Redux|TypeScript
JOB00936,Product Analyst,TrueNorth Data,Delhi NCR,3-5,16.1,2026-07-25,AWS|Excel|GenAI Tools|MLOps|Python|SQL|Tableau
JOB00937,Data Engineer,CloudPeak Technologies,Delhi NCR,3-5,21.5,2026-07-15,AWS|Airflow|Data Warehousing|Docker|ETL|GCP|GenAI Tools|Kafka|Kubernetes|MLOps|TypeScript
JOB00938,Data Engineer,ByteBloom,Bengaluru,3-5,13.1,2026-03-06,AWS|Airflow|Data Warehousing|Docker|ETL|Excel|GCP
JOB00939,Data Scientist,ByteBloom,Mumbai,1-3,10.4,2026-04-04,AWS|GenAI Tools|MLOps|Machine Learning|Pandas|Python|SQL|Statistics
JOB00940,MERN Stack Developer,Quantify Labs,Pune,0-1,4.6,2026-05-16,AWS|JWT|JavaScript|Node.js|REST API|Redux|TypeScript
JOB00941,Data Analyst,Fintara,Delhi NCR,0-1,5.1,2026-05-14,A/B Testing|Excel|Jenkins|Pandas|Power BI|SQL|Tableau
JOB00942,Data Engineer,ByteBloom,Mumbai,1-3,8.9,2026-04-07,Data Warehousing|ETL|Excel|GCP|Jenkins|MLOps|Python|Redux|SQL|Spark
JOB00943,DevOps Engineer,TrueNorth Data,Mumbai,5-8,29.3,2026-07-17,CI/CD|Docker|GCP|GenAI Tools|Jenkins|Linux|Python|Terraform
JOB00944,MERN Stack Developer,ByteBloom,Mumbai,3-5,15.2,2026-06-18,AWS|GenAI Tools|JavaScript|Node.js|React|Redux
JOB00945,Data Engineer,Pinnacle Cloud,Delhi NCR,1-3,10.1,2026-05-16,AWS|Airflow|Docker|ETL|GenAI Tools|Kafka|Python|Redux|SQL
JOB00946,MERN Stack Developer,Arclight IT,Remote,1-3,7.5,2026-04-22,AWS|Express.js|JWT|JavaScript|Jenkins|MLOps|REST API|Redux|TypeScript
JOB00947,Data Analyst,PixelForge,Noida,5-8,24.1,2026-08-07,AWS|Excel|Kubernetes|Pandas|Power BI|Python|TypeScript
JOB00948,ML Engineer,TrueNorth Data,Kolkata,8+,42.1,2026-08-24,AWS|Deep Learning|GenAI Tools|Kubernetes|MLOps|Machine Learning|Redux|TypeScript
JOB00949,Business Analyst,DataNest,Delhi NCR,1-3,8.1,2026-05-14,AWS|Excel|GenAI Tools|Power BI|Redux|SQL|Statistics|Tableau
JOB00950,Full Stack Developer,TrueNorth Data,Gurugram,5-8,18.1,2026-03-06,AWS|Docker|Excel|MongoDB|Node.js|React|Redux|SQL
JOB00951,Business Analyst,Quantify Labs,Noida,1-3,10.4,2026-06-06,AWS|Excel|Jenkins|Power BI|Requirements Gathering|SQL|Statistics|Tableau
JOB00952,Product Analyst,Innotech Systems,Noida,0-1,5.8,2026-03-25,Excel|GenAI Tools|MLOps|Power BI|Product Metrics|Python|SQL|Statistics|Tableau
JOB00953,ML Engineer,PixelForge,Noida,5-8,28.4,2026-06-19,AWS|Deep Learning|MLOps|Machine Learning|Python|SQL|TypeScript
JOB00954,Business Analyst,Lumen Digital,Bengaluru,5-8,26.1,2026-08-21,Excel|Jenkins|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management
JOB00955,Data Engineer,Meridian Softworks,Delhi NCR,0-1,5.3,2026-07-27,AWS|Airflow|Data Warehousing|Docker|ETL|Excel|GCP|MLOps|SQL|TypeScript
JOB00956,DevOps Engineer,GreenPath Analytics,Delhi NCR,1-3,9.8,2026-07-02,Docker|GenAI Tools|Jenkins|Kubernetes|Linux|Python
JOB00957,Data Engineer,Novara Systems,Remote,1-3,12.0,2026-04-04,AWS|GCP|GenAI Tools|MLOps|Python|SQL|Spark
JOB00958,Product Analyst,Northbridge Analytics,Bengaluru,3-5,11.4,2026-03-10,A/B Testing|Excel|Product Metrics|Python|SQL|Statistics|Tableau
JOB00959,Data Engineer,Novara Systems,Bengaluru,8+,51.1,2026-07-15,Airflow|Data Warehousing|Docker|GenAI Tools|Kafka|Kubernetes|MLOps|Python|TypeScript
JOB00960,Full Stack Developer,CloudPeak Technologies,Noida,8+,34.8,2026-07-13,AWS|Kubernetes|MLOps|MongoDB|Node.js|REST API|SQL
JOB00961,MERN Stack Developer,DataNest,Pune,0-1,4.5,2026-05-08,Express.js|JavaScript|Node.js|REST API|React|Redux|TypeScript
JOB00962,Business Analyst,GreenPath Analytics,Delhi NCR,8+,41.4,2026-05-26,Excel|Jira|Kubernetes|Power BI|Redux|Requirements Gathering|SQL|TypeScript
JOB00963,Data Engineer,Vertex Software,Mumbai,0-1,6.5,2026-08-16,AWS|Airflow|Data Warehousing|ETL|GCP|MLOps|SQL|Spark
JOB00964,Data Engineer,ByteBloom,Bengaluru,0-1,6.3,2026-06-29,AWS|Data Warehousing|Docker|ETL|GenAI Tools|MLOps|Python
JOB00965,Data Engineer,Northbridge Analytics,Bengaluru,1-3,12.6,2026-03-28,AWS|Data Warehousing|Docker|ETL|Kubernetes|Python
JOB00966,Data Scientist,Vertex Software,Gurugram,3-5,18.9,2026-04-17,GenAI Tools|MLOps|PyTorch|Scikit-learn|Statistics|TypeScript
JOB00967,ML Engineer,Fintara,Delhi NCR,3-5,13.8,2026-07-20,AWS|Deep Learning|Docker|Excel|GenAI Tools|Kubernetes|MLOps|PyTorch|Python|SQL|TypeScript
JOB00968,Data Engineer,Northbridge Analytics,Bengaluru,0-1,6.7,2026-03-30,Airflow|Docker|ETL|GCP|Python|Redux|Spark
JOB00969,Full Stack Developer,Ironclad Technologies,Mumbai,8+,27.6,2026-04-20,AWS|Excel|GenAI Tools|JavaScript|Jenkins|MongoDB|React|SQL
JOB00970,Business Analyst,TrueNorth Data,Gurugram,1-3,10.1,2026-06-08,AWS|Excel|Power BI|Redux|SQL|Statistics|Tableau
JOB00971,Product Analyst,Pinnacle Cloud,Delhi NCR,5-8,25.3,2026-03-12,A/B Testing|Excel|Power BI|Product Metrics|Python|Statistics|Tableau
JOB00972,Business Analyst,Novara Systems,Delhi NCR,1-3,9.5,2026-07-14,AWS|Excel|GenAI Tools|Jira|MLOps|Requirements Gathering|Stakeholder Management|Statistics|Tableau
JOB00973,Business Analyst,Ironclad Technologies,Remote,1-3,6.2,2026-07-01,AWS|Excel|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB00974,Data Analyst,Meridian Softworks,Hyderabad,5-8,23.0,2026-03-31,Excel|Kubernetes|Looker|MLOps|Power BI|Tableau
JOB00975,DevOps Engineer,TrueNorth Data,Chennai,3-5,14.5,2026-05-03,AWS|CI/CD|Docker|Excel|GenAI Tools|Jenkins|Kubernetes|Linux|Terraform
JOB00976,Business Analyst,Arclight IT,Delhi NCR,3-5,11.5,2026-08-10,Excel|GenAI Tools|Kubernetes|Power BI|Requirements Gathering|Statistics|Tableau|TypeScript
JOB00977,ML Engineer,Ironclad Technologies,Bengaluru,1-3,13.3,2026-06-16,AWS|Docker|GenAI Tools|MLOps|Machine Learning|PyTorch
JOB00978,MERN Stack Developer,Northbridge Analytics,Hyderabad,8+,38.5,2026-04-05,AWS|Excel|Express.js|JWT|Node.js|React|Redux|TypeScript
JOB00979,Data Analyst,Fintara,Delhi NCR,0-1,4.8,2026-06-19,Excel|Kubernetes|Looker|MLOps|Pandas|Power BI|Python|Redux|SQL|Statistics|TypeScript
JOB00980,MERN Stack Developer,Vertex Software,Hyderabad,5-8,22.0,2026-03-01,MongoDB|REST API|React|Redux|TypeScript
JOB00981,Business Analyst,GreenPath Analytics,Bengaluru,5-8,26.2,2026-08-14,Excel|Jira|Power BI|SQL|TypeScript
JOB00982,Backend Developer,Vertex Software,Hyderabad,3-5,18.1,2026-07-18,AWS|Docker|Jenkins|MLOps|Microservices|MongoDB|Redis
JOB00983,Data Analyst,CloudPeak Technologies,Bengaluru,1-3,8.8,2026-08-09,GenAI Tools|MLOps|Power BI|Python|SQL|Tableau|TypeScript
JOB00984,Full Stack Developer,Meridian Softworks,Noida,1-3,11.7,2026-08-19,Docker|JavaScript|Jenkins|Kubernetes|MLOps|MongoDB|Node.js|REST API|React|SQL
JOB00985,MERN Stack Developer,Innotech Systems,Pune,1-3,11.4,2026-04-25,AWS|Express.js|GenAI Tools|JWT|JavaScript|Jenkins|REST API|React|Redux|TypeScript
JOB00986,MERN Stack Developer,Meridian Softworks,Delhi NCR,1-3,9.6,2026-03-31,Express.js|JWT|Kubernetes|MongoDB|Node.js
JOB00987,ML Engineer,Skyline InfoTech,Pune,5-8,27.1,2026-06-06,AWS|Deep Learning|GenAI Tools|Kubernetes|PyTorch|SQL
JOB00988,DevOps Engineer,Meridian Softworks,Delhi NCR,3-5,14.8,2026-05-21,AWS|GCP|GenAI Tools|Linux|MLOps|Terraform|TypeScript
JOB00989,Data Engineer,Arclight IT,Delhi NCR,5-8,26.6,2026-08-03,AWS|Data Warehousing|GCP|Jenkins|Kafka|Kubernetes|Python|Spark|TypeScript
JOB00990,Data Analyst,Vertex Software,Delhi NCR,3-5,14.3,2026-05-16,Excel|GenAI Tools|Looker|Power BI|Python
JOB00991,Business Analyst,TrueNorth Data,Bengaluru,1-3,5.9,2026-04-27,Excel|Kubernetes|Redux|SQL|Stakeholder Management|Tableau
JOB00992,DevOps Engineer,Vertex Software,Mumbai,1-3,8.2,2026-07-03,CI/CD|GCP|Jenkins|Linux|MLOps|Terraform
JOB00993,Full Stack Developer,Ironclad Technologies,Bengaluru,3-5,17.0,2026-08-09,AWS|Docker|GenAI Tools|JavaScript|Kubernetes|MLOps|MongoDB|REST API|React|Redux|TypeScript
JOB00994,Backend Developer,Northbridge Analytics,Delhi NCR,3-5,14.3,2026-05-14,AWS|Docker|Microservices|MongoDB|REST API|System Design
JOB00995,Data Engineer,Meridian Softworks,Mumbai,5-8,31.4,2026-08-09,AWS|Docker|ETL|GCP|Kubernetes|SQL|Spark|TypeScript
JOB00996,Data Scientist,Corestack,Noida,3-5,14.1,2026-04-04,Deep Learning|GenAI Tools|Kubernetes|Machine Learning|Python|SQL|Scikit-learn|Statistics
JOB00997,Full Stack Developer,Vertex Software,Kolkata,0-1,6.4,2026-07-11,AWS|JavaScript|Kubernetes|REST API|SQL|TypeScript
JOB00998,Product Analyst,Innotech Systems,Bengaluru,5-8,27.2,2026-06-21,A/B Testing|AWS|Excel|MLOps|Python|SQL|Statistics
JOB00999,Backend Developer,TrueNorth Data,Gurugram,5-8,30.6,2026-07-16,AWS|Docker|GenAI Tools|Microservices|Node.js|REST API|Redis|SQL|System Design|TypeScript
JOB01000,MERN Stack Developer,Fintara,Bengaluru,1-3,10.0,2026-04-14,AWS|JWT|JavaScript|Jenkins|MLOps|MongoDB|REST API|Redux|TypeScript
JOB01001,DevOps Engineer,ByteBloom,Pune,5-8,28.8,2026-03-26,CI/CD|Docker|GenAI Tools|Jenkins|Kubernetes|Linux|Python|Redux|Terraform
JOB01002,Full Stack Developer,Corestack,Bengaluru,3-5,18.4,2026-04-14,AWS|Docker|GenAI Tools|Node.js|REST API|SQL|TypeScript
JOB01003,Business Analyst,DataNest,Pune,3-5,17.1,2026-08-03,AWS|Excel|Jenkins|Jira|Kubernetes|MLOps|Power BI|SQL|Stakeholder Management|Statistics|Tableau|TypeScript
JOB01004,ML Engineer,Fintara,Kolkata,3-5,14.4,2026-04-07,Deep Learning|Docker|Excel|GenAI Tools|MLOps|PyTorch|Python|Redux|SQL|TypeScript
JOB01005,DevOps Engineer,Lumen Digital,Noida,3-5,20.4,2026-07-02,AWS|CI/CD|Docker|GCP|Kubernetes|Linux|MLOps|Terraform|TypeScript
JOB01006,Data Analyst,DataNest,Mumbai,3-5,16.8,2026-07-17,A/B Testing|AWS|GenAI Tools|Kubernetes|Looker|Pandas|Python|Statistics
JOB01007,Data Scientist,CloudPeak Technologies,Pune,0-1,5.0,2026-08-24,Machine Learning|PyTorch|Scikit-learn|Statistics|TypeScript
JOB01008,ML Engineer,Meridian Softworks,Pune,8+,45.8,2026-04-10,AWS|Deep Learning|GenAI Tools|Kubernetes|MLOps|PyTorch|SQL|TypeScript
JOB01009,Full Stack Developer,DataNest,Kolkata,3-5,13.5,2026-05-12,AWS|Docker|Excel|Jenkins|Kubernetes|MongoDB|Node.js|React|TypeScript
JOB01010,Data Analyst,Novara Systems,Bengaluru,3-5,16.0,2026-07-31,A/B Testing|Excel|Kubernetes|Looker|Power BI|Python|Redux|Statistics|TypeScript
JOB01011,DevOps Engineer,Innotech Systems,Kolkata,3-5,17.4,2026-07-12,AWS|CI/CD|Docker|GCP|GenAI Tools|Jenkins|Kubernetes|MLOps|Terraform
JOB01012,Business Analyst,Vertex Software,Delhi NCR,0-1,3.5,2026-07-29,AWS|Excel|GenAI Tools|Kubernetes|Power BI|SQL|Stakeholder Management|TypeScript
JOB01013,Data Engineer,Quantify Labs,Gurugram,3-5,16.8,2026-07-20,AWS|Excel|GCP|GenAI Tools|Kafka|Kubernetes|MLOps|SQL|Spark
JOB01014,Data Engineer,Pinnacle Cloud,Hyderabad,8+,41.9,2026-03-05,AWS|Airflow|Data Warehousing|Docker|GCP|GenAI Tools|Kafka|Python|SQL
JOB01015,Data Engineer,Lumen Digital,Bengaluru,1-3,8.1,2026-08-15,AWS|Data Warehousing|Docker|GenAI Tools|Kafka|MLOps|Python|SQL|TypeScript
JOB01016,Business Analyst,Corestack,Gurugram,5-8,23.5,2026-08-17,AWS|Excel|Jira|MLOps|Power BI|SQL|Stakeholder Management|TypeScript
JOB01017,Product Analyst,GreenPath Analytics,Delhi NCR,5-8,20.6,2026-05-26,Excel|GenAI Tools|Kubernetes|Python|SQL|Statistics|Tableau|TypeScript
JOB01018,DevOps Engineer,PixelForge,Bengaluru,1-3,10.0,2026-05-02,AWS|CI/CD|Docker|GCP|Jenkins|Linux|MLOps|TypeScript
JOB01019,Full Stack Developer,Corestack,Kolkata,5-8,20.6,2026-07-25,AWS|Docker|JavaScript|Kubernetes|MLOps|REST API|React|SQL|TypeScript
JOB01020,DevOps Engineer,Pinnacle Cloud,Kolkata,0-1,6.1,2026-03-06,AWS|CI/CD|Docker|GCP|Jenkins|Kubernetes|Terraform
JOB01021,Data Engineer,Fintara,Noida,8+,31.6,2026-04-20,AWS|Airflow|Data Warehousing|Docker|Excel|Kafka|MLOps|Redux|SQL
JOB01022,Data Engineer,Novara Systems,Delhi NCR,3-5,16.4,2026-07-14,AWS|ETL|GCP|GenAI Tools|Python|SQL|TypeScript
JOB01023,Product Analyst,Innotech Systems,Bengaluru,0-1,4.0,2026-06-03,A/B Testing|AWS|Excel|Power BI|SQL
JOB01024,ML Engineer,GreenPath Analytics,Delhi NCR,5-8,21.6,2026-06-14,AWS|Deep Learning|Docker|MLOps|PyTorch|Python|SQL
JOB01025,Product Analyst,Pinnacle Cloud,Noida,3-5,14.7,2026-07-03,A/B Testing|AWS|Excel|Kubernetes|MLOps|Python|SQL|Tableau
JOB01026,Product Analyst,Corestack,Kolkata,1-3,7.7,2026-03-04,Excel|Jenkins|Power BI|Product Metrics|Python|SQL|Tableau
JOB01027,Full Stack Developer,PixelForge,Hyderabad,5-8,17.6,2026-03-18,AWS|Excel|Kubernetes|Node.js|REST API|React|TypeScript
JOB01028,Full Stack Developer,Arclight IT,Bengaluru,1-3,10.0,2026-08-09,AWS|Docker|Excel|GenAI Tools|JavaScript|Jenkins|MongoDB|Node.js|SQL|TypeScript
JOB01029,DevOps Engineer,TrueNorth Data,Kolkata,5-8,24.8,2026-03-20,Docker|Excel|Jenkins|Kubernetes|Linux|Python
JOB01030,Data Engineer,Lumen Digital,Delhi NCR,1-3,13.1,2026-03-05,AWS|Airflow|Docker|MLOps|Redux|Spark|TypeScript
JOB01031,Full Stack Developer,Northbridge Analytics,Bengaluru,0-1,6.5,2026-06-28,AWS|Docker|JavaScript|REST API|React|SQL
JOB01032,MERN Stack Developer,PixelForge,Chennai,8+,44.0,2026-05-16,AWS|JWT|JavaScript|MLOps|MongoDB|Redux
JOB01033,MERN Stack Developer,TrueNorth Data,Delhi NCR,8+,45.8,2026-03-16,AWS|Express.js|Kubernetes|MongoDB|Node.js|React|Redux|TypeScript
JOB01034,Full Stack Developer,PixelForge,Kolkata,1-3,11.0,2026-03-14,AWS|Docker|JavaScript|Kubernetes|MongoDB|Node.js|REST API|Redux|TypeScript
JOB01035,MERN Stack Developer,Novara Systems,Pune,8+,42.9,2026-08-25,AWS|Excel|Express.js|GenAI Tools|JWT|JavaScript|MLOps|Node.js|REST API|TypeScript
JOB01036,Full Stack Developer,Ironclad Technologies,Noida,5-8,19.5,2026-05-04,AWS|Docker|Excel|MongoDB|REST API|React|SQL|TypeScript
JOB01037,Business Analyst,Skyline InfoTech,Bengaluru,1-3,10.4,2026-04-11,Jira|Power BI|Redux|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB01038,Data Engineer,Meridian Softworks,Bengaluru,1-3,11.5,2026-06-28,AWS|Airflow|ETL|Excel|GenAI Tools|Kafka|Python|SQL|Spark
JOB01039,DevOps Engineer,Quantify Labs,Hyderabad,1-3,11.6,2026-03-12,Docker|GenAI Tools|Jenkins|Linux|Python|Redux|Terraform|TypeScript
JOB01040,Business Analyst,Novara Systems,Bengaluru,5-8,22.5,2026-06-16,Excel|Jira|Kubernetes|Redux|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau
JOB01041,DevOps Engineer,Meridian Softworks,Delhi NCR,8+,45.9,2026-06-23,AWS|CI/CD|Docker|GenAI Tools|Kubernetes|MLOps|Python|TypeScript
